Origin,Orig Long,Orig Lat,Dest Long,Dest Lat,Times
Manhattan,-74.000191,40.74292,-73.997826,40.72554,0
Manhattan,-74.005791,40.717926,-73.989807,40.734604,0
Manhattan,-73.989616,40.757286,-73.980301,40.761314,0
Manhattan,-73.98877,40.737068,-74.006744,40.706451,0
Manhattan,-74.000038,40.745872,-74.001396,40.755554,0
Queens,-73.910126,40.769547,-73.940994,40.694088,0
Manhattan,-73.987053,40.756252,-73.991173,40.750313,0
Queens,-73.863625,40.769798,-73.980293,40.754642,0
Manhattan,-73.991577,40.749912,-73.980255,40.751556,0
Manhattan,-73.961891,40.795578,-73.965866,40.775257,0
Manhattan,-73.955894,40.7822,-73.96357,40.77153,0
Manhattan,-73.977745,40.753052,-73.904945,40.775436,0
Manhattan,-73.951019,40.794243,-73.960518,40.776901,0
Manhattan,-73.972267,40.7813,-73.972267,40.7813,0
Manhattan,-73.983078,40.762566,-74.002937,40.756153,0
Manhattan,-73.982597,40.777126,-73.967163,40.768379,0
Manhattan,-73.958939,40.772568,-73.967224,40.763763,0
Manhattan,-73.999786,40.728497,-73.994179,40.724926,0
Manhattan,-73.982574,40.766472,-73.940147,40.8064,0
Manhattan,-73.996384,40.759964,-73.97831,40.75235,0
Manhattan,-73.9851,40.727821,-73.987083,40.738827,0
Manhattan,-73.951248,40.770737,-73.998306,40.764332,0
Manhattan,-74.003815,40.725719,-73.922874,40.775536,0
Manhattan,-74.004288,40.742283,-73.984222,40.723995,0
Bronx,-73.861534,40.889069,-73.861534,40.889069,0
Manhattan,-73.980858,40.769604,-73.952667,40.772247,0
Manhattan,-73.993713,40.721054,-73.991653,40.744518,0
Manhattan,-74.00824,40.745331,-73.970482,40.768047,0
Manhattan,-73.955284,40.773571,-73.954796,40.77774,0
Manhattan,-73.973572,40.764465,-73.986938,40.722473,0
Manhattan,-74.001205,40.757095,-73.982819,40.74218,0
Manhattan,-73.968117,40.792263,-74.008347,40.750294,0
Manhattan,-73.992798,40.750027,-73.971954,40.757851,0
Manhattan,-73.974205,40.746998,-73.987946,40.750816,0
Manhattan,-73.965019,40.756443,-73.963852,40.770462,0
Manhattan,-73.984039,40.737785,-73.97496,40.746029,0
Manhattan,-73.985229,40.759113,-73.999802,40.722141,0
Manhattan,-73.95269,40.776871,-73.977432,40.746876,0
Manhattan,-73.97863,40.750481,-73.995461,40.749508,0
Brooklyn,-73.981201,40.679966,-73.994186,40.694782,0
Manhattan,-73.991432,40.750172,-73.966927,40.769859,0
Manhattan,-73.952934,40.772007,-73.952934,40.772007,0
Manhattan,-73.973595,40.751225,-73.967773,40.762745,0
Brooklyn,-73.986549,40.699253,-74.015839,40.768806,0
Brooklyn,-73.957657,40.717896,-73.961716,40.760223,0
Brooklyn,-73.962837,40.717224,-74.011475,40.703186,0
Manhattan,-74.007919,40.723305,-73.870979,40.855957,0
Manhattan,-73.987991,40.722656,-73.902878,40.777363,0
Manhattan,-73.980087,40.745541,-74.002129,40.745361,0
Brooklyn,-73.932816,40.703934,-73.916817,40.704716,0
Manhattan,-73.971733,40.786945,-73.973335,40.763077,0
Manhattan,-73.98185,40.779575,-73.982437,40.774117,0
Manhattan,-73.986801,40.721371,-73.934303,40.668922,0
Manhattan,-73.987801,40.759342,-73.997543,40.763138,0
Manhattan,-73.966248,40.770737,-73.957878,40.770523,0
Manhattan,-73.920479,40.797752,-73.978783,40.762115,0
Manhattan,-73.985146,40.762131,-74.178345,40.689632,0
Manhattan,-74.010498,40.718819,-73.997025,40.725559,0
Manhattan,-73.950851,40.77898,-73.975174,40.782341,0
Manhattan,-73.989067,40.721546,-73.992188,40.754147,0
Manhattan,-73.956268,40.781647,-73.964706,40.772362,0
Manhattan,-73.977943,40.733662,-73.959526,40.762974,0
Manhattan,-73.975967,40.789005,-73.981834,40.778309,0
Queens,-73.937523,40.758148,-73.937523,40.758148,0
Queens,-73.874535,40.774052,-73.972069,40.756966,0
Manhattan,-73.995911,40.759304,-73.984566,40.755775,0
Manhattan,-73.946648,40.784912,-73.958191,40.778141,0
Manhattan,-73.9935,40.75592,-73.994934,40.750183,0
Brooklyn,-73.952927,40.706696,-73.952927,40.706696,0
Manhattan,-73.992851,40.724216,-73.994881,40.680653,0
Manhattan,-73.982101,40.736298,-73.984001,40.727058,0
Manhattan,-73.987404,40.721798,-73.956161,40.715321,0
Manhattan,-73.954414,40.789738,-73.986443,40.769894,0
Manhattan,-73.959206,40.767597,-73.893005,40.740452,0
Manhattan,-73.994659,40.724766,-73.98658,40.699909,0
Manhattan,-73.998787,40.744808,-73.998711,40.76387,0
Manhattan,-73.992485,40.748802,-73.998878,40.734562,0
Manhattan,-73.948914,40.772968,-73.97876,40.773243,0
Manhattan,-74.002258,40.71909,-73.997902,40.735809,0
Manhattan,-73.98111,40.733372,-73.946419,40.749851,0
Manhattan,-73.980461,40.742508,-73.953224,40.778481,0
Manhattan,-73.962456,40.77655,-73.984726,40.76757,0
Manhattan,-73.98996,40.761398,-73.999992,40.75872,0
Manhattan,-73.977287,40.788631,-73.990456,40.771885,0
Manhattan,-73.959023,40.772091,-73.966835,40.77,0
Manhattan,-73.964081,40.806328,-73.953094,40.80249,0
Manhattan,-73.985924,40.755444,-74.000198,40.757473,0
Manhattan,-73.975403,40.789726,-73.979156,40.774437,0
Manhattan,-73.98111,40.782059,-73.955055,40.783215,0
Manhattan,-73.991394,40.750149,-73.973648,40.779331,0
Manhattan,-73.972687,40.756611,-73.96769,40.756329,0
Manhattan,-73.972542,40.796379,-73.962158,40.763817,0
Manhattan,-73.981934,40.778011,-73.981773,40.758141,0
Manhattan,-73.977211,40.726532,-73.996384,40.715603,0
Manhattan,-73.942551,40.81163,-73.938393,40.827618,0
Manhattan,-73.996239,40.744396,-73.981125,40.75312,0
Manhattan,-74.009232,40.712608,-73.98629,40.740036,0
Manhattan,-73.988602,40.721542,-73.970963,40.680874,0
Manhattan,-73.99308,40.722584,-73.975655,40.786758,0
Manhattan,-73.967293,40.76926,-73.95919,40.779221,0
Manhattan,-73.989555,40.755928,-74.000664,40.757622,0
Manhattan,-73.973923,40.748001,-73.991264,40.750423,0
Manhattan,-73.989891,40.757011,-73.998459,40.760788,0
Manhattan,-73.99556,40.759426,-73.98613,40.752544,0
Manhattan,-73.96933,40.76675,-73.975166,40.792606,0
Manhattan,-74.005486,40.748272,-73.949104,40.683395,0
Manhattan,-73.960342,40.762165,-73.999573,40.738491,0
Manhattan,-74.000824,40.717007,-73.981598,40.729198,0
Manhattan,-73.979477,40.771362,-73.963043,40.767895,0
Manhattan,-73.979454,40.746723,-73.998932,40.734241,0
Manhattan,-74.002838,40.760517,-73.985054,40.732197,0
Manhattan,-73.981964,40.753433,-73.953957,40.721363,0
Manhattan,-73.957771,40.773598,-73.956017,40.787739,0
Manhattan,-73.990486,40.766548,-73.955399,40.785439,0
Manhattan,-73.987717,40.732716,-73.977516,40.755882,0
Manhattan,-73.96991,40.762516,-73.963913,40.771057,0
Manhattan,-73.9869,40.761589,-73.79776,40.762779,0
Manhattan,-73.979065,40.759159,-74.004814,40.73011,0
Manhattan,-73.984657,40.754742,-73.943901,40.743015,0
Queens,-73.81144,40.763016,-73.931267,40.774078,0
Manhattan,-73.996155,40.767372,-73.981979,40.76292,0
Brooklyn,-73.95945,40.716217,-73.941444,40.608841,0
Manhattan,-73.996849,40.723026,-74.001755,40.728024,0
Manhattan,-73.995789,40.759808,-73.739532,40.757401,0
Manhattan,-73.982323,40.766514,-73.950996,40.825783,0
Manhattan,-73.976059,40.754833,-73.981934,40.751438,0
Manhattan,-74.002045,40.733692,-73.980865,40.767757,0
Manhattan,-73.991409,40.723042,-73.991409,40.723042,0
Manhattan,-73.986343,40.733948,-74.008347,40.702625,0
Manhattan,-73.999664,40.714417,-73.97171,40.760361,0
Manhattan,-73.973671,40.754944,-73.854019,40.73658,0
Manhattan,-73.98687,40.747707,-73.965752,40.793163,0
Manhattan,-73.988747,40.718884,-73.970047,40.751316,0
Manhattan,-73.986046,40.726425,-73.95166,40.77702,0
Manhattan,-73.956955,40.762421,-73.861366,40.767506,0
Manhattan,-74.006706,40.743465,-73.999107,40.739326,0
Manhattan,-73.979439,40.784378,-73.986786,40.766296,0
Manhattan,-74.00032,40.729984,-73.95311,40.69503,0
Queens,-73.884262,40.747471,-73.913467,40.838776,0
Manhattan,-73.999275,40.761364,-73.96389,40.693729,0
Manhattan,-74.005051,40.741066,-73.948006,40.787056,0
Queens,-73.782013,40.644753,-73.812439,40.709335,0
Manhattan,-73.999603,40.731049,-74.001015,40.731644,0
Brooklyn,-73.957787,40.717796,-73.915833,40.772053,0
Manhattan,-74.002892,40.733299,-73.952927,40.783306,0
Manhattan,-73.996849,40.723026,-74.004021,40.733437,0
Manhattan,-73.997604,40.763863,-73.988991,40.748295,0
Manhattan,-73.980385,40.759781,-73.968147,40.793106,0
Manhattan,-73.97879,40.724136,-73.993111,40.723057,0
Manhattan,-73.992134,40.755379,-73.943268,40.820904,0
Manhattan,-73.998123,40.740509,-73.906914,40.774323,0
Manhattan,-73.96537,40.761059,-73.917854,40.757401,0
Brooklyn,-73.958122,40.713718,-73.95517,40.724472,0
Manhattan,-73.98806,40.72271,-73.978134,40.729271,0
Manhattan,-73.979378,40.723228,-74.000824,40.741791,0
Manhattan,-73.999336,40.733517,-74.00367,40.759243,0
Manhattan,-74.000603,40.727173,-73.95784,40.765144,0
Manhattan,-73.951912,40.769199,-73.92482,40.857574,0
Manhattan,-73.995506,40.75296,-73.984985,40.747971,0
Manhattan,-73.973518,40.763599,-73.954369,40.786491,0
Manhattan,-73.989052,40.743298,-73.990471,40.74604,0
Manhattan,-73.967598,40.756233,-73.946655,40.753201,0
Manhattan,-74.006699,40.738152,-73.917068,40.878189,0
Manhattan,-73.983963,40.721088,-73.961502,40.713879,0
Manhattan,-73.983032,40.764576,-73.917419,40.744839,0
Manhattan,-73.9515,40.782269,-73.98848,40.739532,0
Manhattan,-73.967995,40.768665,-73.961861,40.771053,0
Manhattan,-73.964134,40.792538,-73.970245,40.762444,0
Manhattan,-73.975731,40.7491,-73.976822,40.78582,0
Manhattan,-73.974457,40.746269,-73.956635,40.775375,0
Manhattan,-73.971977,40.762878,-73.956207,40.821522,0
Manhattan,-73.983803,40.743233,-73.952805,40.822514,0
Manhattan,-73.978409,40.765896,-73.98967,40.756725,0
Manhattan,-74.005836,40.739502,-73.997253,40.714424,0
Manhattan,-73.992126,40.729885,-73.991096,40.696384,0
Manhattan,-73.995995,40.767231,-74.037819,40.71471,0
Manhattan,-73.986946,40.758862,-73.993729,40.762157,0
Queens,-73.893707,40.747707,-73.885902,40.764706,0
Manhattan,-73.988068,40.748459,-73.976555,40.725475,0
Queens,-73.929779,40.767326,-73.978828,40.782475,0
Manhattan,-74.000381,40.73011,-73.968925,40.785946,0
Manhattan,-73.963936,40.761326,-73.96769,40.762413,0
Manhattan,-74.009758,40.714073,-73.926163,40.76569,0
Manhattan,-74.000153,40.732853,-73.991684,40.74419,0
Brooklyn,-73.987244,40.691673,-73.999184,40.684605,0
Manhattan,-73.987808,40.724197,-73.89093,40.870056,0
Queens,-73.899117,40.740471,-73.988609,40.758343,0
Manhattan,-73.990067,40.719196,-73.988708,40.703445,0
Manhattan,-73.98526,40.723694,-73.994125,40.751377,0
Manhattan,-73.990875,40.717991,-73.956131,40.721462,0
Manhattan,-73.963066,40.763454,-73.849442,40.718983,0
Manhattan,-73.981895,40.763424,-73.958611,40.769043,0
Manhattan,-73.972404,40.786316,-73.979546,40.776379,0
Manhattan,-73.963905,40.765224,-73.968475,40.767056,0
Manhattan,-73.990067,40.732967,-73.978943,40.749866,0
Manhattan,-73.984138,40.746597,-74.002083,40.755959,0
Manhattan,-73.957672,40.773907,-73.940475,40.789078,0
Manhattan,-73.972054,40.757042,-73.991531,40.749935,0
Manhattan,-73.966454,40.753635,-73.962364,40.76104,0
Queens,-73.873016,40.774021,-73.986305,40.751347,0
Manhattan,-73.97229,40.746586,-73.963989,40.770432,0
Manhattan,-74.006737,40.731556,-73.981895,40.778374,0
Manhattan,-73.951889,40.769321,-73.965851,40.762024,0
Queens,-73.86277,40.769131,-73.976555,40.790596,0
Manhattan,-73.998856,40.764526,-74.006561,40.722656,0
Manhattan,-73.95195,40.769367,-73.968178,40.762749,0
Queens,-73.919418,40.743374,-73.990273,40.738541,0
Manhattan,-73.991364,40.746399,-73.991562,40.748951,0
Manhattan,-73.974388,40.74892,-73.992775,40.749382,0
Manhattan,-73.989189,40.747997,-73.786629,40.639347,0
Manhattan,-73.982216,40.775429,-73.963264,40.781948,0
Manhattan,-73.99511,40.759991,-73.982147,40.777611,0
Manhattan,-73.978745,40.73119,-74.004402,40.724846,0
Manhattan,-73.979645,40.780945,-73.952866,40.798481,0
Manhattan,-73.986839,40.726585,-73.993355,40.746483,0
Manhattan,-74.013947,40.70483,-73.988815,40.621159,0
Queens,-73.921951,40.755386,-73.973114,40.75016,0
Manhattan,-74.004364,40.747719,-73.967766,40.756153,0
Manhattan,-73.989761,40.719147,-73.968147,40.758919,0
Manhattan,-73.988701,40.769302,-74.000397,40.758427,0
Manhattan,-73.951271,40.785385,-73.9617,40.771336,0
Manhattan,-73.94902,40.803013,-73.932365,40.794773,0
Manhattan,-74.00074,40.757904,-73.972054,40.726048,0
Manhattan,-73.969971,40.784622,-73.98243,40.77898,0
Manhattan,-73.954803,40.769821,-73.946419,40.781841,0
Manhattan,-73.952461,40.784264,-73.967346,40.766571,0
Manhattan,-73.969986,40.785625,-73.98555,40.778393,0
Queens,-73.907944,40.745384,-73.972244,40.762154,0
Manhattan,-73.991051,40.751324,-73.97683,40.756672,0
Manhattan,-73.976845,40.758343,-74.00647,40.749783,0
Manhattan,-73.99691,40.748966,-73.971611,40.752911,0
Manhattan,-74.000893,40.757954,-73.978241,40.752541,0
Manhattan,-74.008598,40.735245,-74.017235,40.709888,0
Manhattan,-73.985703,40.759735,-74.000519,40.723991,0
Manhattan,-73.981445,40.7687,-73.985573,40.780369,0
Manhattan,-73.97683,40.75528,-73.952644,40.786366,0
Manhattan,-73.979126,40.781868,-73.958832,40.780739,0
Manhattan,-73.995636,40.724876,-73.978477,40.750351,0
Manhattan,-73.947433,40.776314,-73.973618,40.76276,0
Manhattan,-74.000443,40.735455,-73.976028,40.755062,0
Manhattan,-73.93766,40.804577,-73.967491,40.768608,0
Manhattan,-73.988884,40.754524,-73.9842,40.729141,0
Manhattan,-73.963501,40.767887,-73.989197,40.756134,0
Manhattan,-73.977547,40.784176,-73.958794,40.79002,0
Manhattan,-73.95266,40.780685,-73.956711,40.770973,0
Manhattan,-74.007156,40.734303,-73.998711,40.727127,0
Manhattan,-73.99987,40.7197,-73.981285,40.760647,0
Manhattan,-73.982948,40.781906,-73.975388,40.791317,0
Manhattan,-73.986137,40.759266,-73.991325,40.750381,0
Manhattan,-73.962624,40.773071,-73.957794,40.779442,0
Manhattan,-73.991722,40.756607,-73.990997,40.771149,0
Manhattan,-73.95182,40.775311,-73.994682,40.755566,0
Manhattan,-73.984978,40.768093,-73.972031,40.781681,0
Queens,-73.930077,40.754387,-73.897827,40.750401,0
Manhattan,-73.978348,40.757336,-73.988274,40.727291,0
Manhattan,-73.979347,40.765091,-73.982117,40.745773,0
Manhattan,-73.958,40.776337,-73.967255,40.763496,0
Brooklyn,-73.98053,40.68766,-74.03138,40.630062,0
Manhattan,-73.990463,40.766563,-73.984589,40.774006,0
Manhattan,-74.003265,40.74728,-73.992958,40.734329,0
Manhattan,-73.972015,40.763645,-73.937248,40.748718,0
Manhattan,-74.003098,40.743206,-74.182938,40.687912,0
Manhattan,-73.992737,40.758144,-73.985001,40.721767,0
Manhattan,-73.987259,40.776154,-73.970291,40.799698,0
Queens,-73.782051,40.644684,-73.980186,40.748192,0
Manhattan,-74.005867,40.737541,-73.954407,40.778278,0
Manhattan,-73.984764,40.724346,-73.968468,40.693172,0
Manhattan,-73.96743,40.7565,-73.974777,40.743942,0
Manhattan,-73.988312,40.733616,-73.954964,40.777428,0
Manhattan,-73.992882,40.724262,-73.989059,40.716873,0
Manhattan,-73.986053,40.755566,-74.010117,40.70536,0
Queens,-73.919197,40.765923,-73.94072,40.755901,0
Manhattan,-73.982681,40.731232,-73.940437,40.709034,0
Manhattan,-74.003143,40.727829,-73.976723,40.751759,0
Brooklyn,-73.964874,40.689865,-73.970024,40.689606,0
Manhattan,-74.008957,40.713776,-73.966095,40.683296,0
Manhattan,-74.000687,40.732361,-73.922859,40.74345,0
Queens,-73.781898,40.644718,-73.994431,40.738232,0
Manhattan,-73.989243,40.743061,-73.988693,40.641827,0
Queens,-73.781113,40.645081,-73.962509,40.693878,0
Manhattan,-73.979935,40.726837,-73.978821,40.71981,0
Manhattan,-74.001564,40.720917,-73.78212,40.648693,0
Manhattan,-73.978989,40.73608,-73.972359,40.745541,0
Manhattan,-73.996223,40.738098,-73.977959,40.762032,0
Manhattan,-73.988258,40.764107,-73.896416,40.740242,0
Manhattan,-73.979538,40.727448,-74.008453,40.732731,0
Manhattan,-73.98941,40.726276,-73.906532,40.741951,0
Queens,-73.78196,40.644844,-73.988182,40.763153,0
Manhattan,-73.993553,40.757206,-73.994644,40.752502,0
Manhattan,-73.988945,40.74868,-73.977119,40.784733,0
Manhattan,-73.947098,40.780041,-73.994286,40.752407,0
Manhattan,-73.988533,40.779072,-73.95713,40.780441,0
Manhattan,-74.015465,40.711128,-73.998177,40.736195,0
Manhattan,-73.99765,40.75658,-73.973663,40.75951,0
Manhattan,-74.008995,40.730785,-73.999115,40.726589,0
Manhattan,-73.950943,40.786064,-73.955383,40.772873,0
Manhattan,-73.989517,40.772701,-73.985184,40.778309,0
Queens,-73.8731,40.773911,-73.870476,40.702816,0
Manhattan,-73.950424,40.777473,-73.95018,40.771683,0
Manhattan,-73.991821,40.739506,-73.978889,40.761955,0
Manhattan,-73.981697,40.749386,-73.958771,40.783424,0
Manhattan,-74.012764,40.702171,-73.998886,40.7145,0
Manhattan,-73.957222,40.780735,-73.991043,40.75069,0
Manhattan,-73.972916,40.756645,-73.967133,40.760658,0
Manhattan,-73.958817,40.774544,-73.983795,40.760723,0
Manhattan,-73.9869,40.761265,-73.999969,40.758701,0
Manhattan,-73.95121,40.778755,-73.953461,40.772705,0
Manhattan,-73.980446,40.770222,-73.984764,40.767792,0
Queens,-73.873085,40.773933,-73.999748,40.7589,0
Manhattan,-73.958832,40.768654,-73.961273,40.765217,0
Manhattan,-73.966942,40.78434,-73.95417,40.784031,0
Manhattan,-73.988083,40.718903,-73.870331,40.772781,0
Manhattan,-73.981377,40.780914,-73.97435,40.790668,0
Manhattan,-74.002563,40.728397,-73.999786,40.734509,0
Manhattan,-73.955772,40.764229,-73.972527,40.760887,0
Manhattan,-74.009636,40.706707,-73.997681,40.749474,0
Queens,-73.777573,40.644794,-73.833984,40.666252,0
Manhattan,-73.973244,40.756813,-73.991371,40.751389,0
Manhattan,-74.014923,40.716454,-73.989098,40.691273,0
Manhattan,-73.977219,40.787727,-73.973206,40.785213,0
Manhattan,-73.966194,40.764648,-73.962349,40.775951,0
Manhattan,-73.963356,40.777397,-73.945747,40.773556,0
Brooklyn,-73.931435,40.703655,-74.005653,40.709267,0
Manhattan,-73.988167,40.759621,-74.005234,40.740227,0
Queens,-73.776772,40.645103,-73.888062,40.860012,0
Manhattan,-73.958023,40.779423,-73.984787,40.770287,0
Manhattan,-73.992844,40.713799,-74.001717,40.733776,0
Queens,-73.78878,40.645191,-73.992699,40.756935,0
Manhattan,-73.977867,40.751862,-73.988167,40.749813,0
Manhattan,-74.003433,40.71088,-73.994377,40.719257,0
Manhattan,-73.979866,40.784031,-73.957916,40.77454,0
Manhattan,-74.004555,40.721527,-74.000427,40.727318,0
Manhattan,-73.984787,40.773952,-73.795197,40.644566,0
Manhattan,-73.990585,40.756676,-73.977554,40.752724,0
Manhattan,-73.977036,40.764637,-73.986282,40.757336,0
Manhattan,-73.971001,40.754841,-73.956406,40.775879,0
Manhattan,-73.949554,40.772636,-73.974251,40.778622,0
Manhattan,-73.98571,40.723183,-73.977776,40.751556,0
Manhattan,-73.964699,40.755882,-73.955231,40.768738,0
Manhattan,-73.986305,40.730335,-73.986305,40.730335,0
Manhattan,-74.003899,40.725525,-73.924561,40.693142,0
Manhattan,-73.985275,40.773335,-73.92009,40.739372,0
Manhattan,-73.991959,40.726227,-73.956467,40.708767,0
Manhattan,-73.991432,40.725353,-74.005875,40.70755,0
Brooklyn,-73.940544,40.712021,-73.928574,40.758049,0
Manhattan,-73.996063,40.759121,-74.012421,40.719482,0
Queens,-73.924706,40.74411,-73.855179,40.752762,0
Manhattan,-74.005287,40.739983,-74.004974,40.716496,0
Manhattan,-73.990723,40.745495,-73.992676,40.729912,0
Manhattan,-73.992981,40.729874,-73.982071,40.769718,0
Manhattan,-73.980438,40.730492,-73.970985,40.751774,0
Manhattan,-74.007889,40.740238,-73.982239,40.770309,0
Manhattan,-74.001572,40.730762,-73.991653,40.744293,0
Manhattan,-73.978951,40.74493,-73.951859,40.773628,0
Manhattan,-73.99369,40.721115,-73.966637,40.753105,0
Manhattan,-73.987022,40.74052,-73.856316,40.755337,0
Manhattan,-73.997643,40.763931,-73.909134,40.744724,0
Queens,-73.921944,40.755421,-73.944817,40.751545,0
Manhattan,-73.973511,40.754677,-73.979973,40.739979,0
Manhattan,-73.974754,40.787643,-73.982513,40.782562,0
Manhattan,-73.967659,40.756893,-73.999825,40.730362,0
Manhattan,-73.95134,40.771862,-73.952698,40.783642,0
Manhattan,-73.988159,40.76453,-73.870392,40.773724,0
Brooklyn,-73.962929,40.680897,-73.946106,40.673233,0
Manhattan,-73.9916,40.765182,-73.982567,40.773418,0
Manhattan,-73.978889,40.783344,-73.978889,40.783344,0
Manhattan,-73.979042,40.766865,-73.972565,40.790936,0
Manhattan,-73.97422,40.756207,-73.985764,40.756794,0
