Origin,Orig Long,Orig Lat,Destination,Dest Long,Dest Lat,Times
Manhattan,-73.975655,40.745129,Manhattan,-73.988914,40.726906,0
Manhattan,-73.983002,40.749294,Manhattan,-73.926781,40.864891,0
Manhattan,-73.955322,40.779377,Manhattan,-73.949333,40.776894,0
Brooklyn,-73.966682,40.714867,Manhattan,-73.970985,40.755154,0
Manhattan,-73.969093,40.757393,Manhattan,-73.962143,40.76379,0
Manhattan,-73.953178,40.778454,Manhattan,-73.962051,40.763866,0
Manhattan,-74.004059,40.737526,Manhattan,-73.990433,40.729809,0
Manhattan,-73.990135,40.718994,Manhattan,-74.010689,40.702957,0
Manhattan,-73.980156,40.742867,Manhattan,-73.977966,40.766003,0
Queens,-73.920334,40.76815,Queens,-73.932373,40.767872,0
Manhattan,-74.000832,40.72905,Brooklyn,-73.964005,40.679211,0
Manhattan,-73.993561,40.740746,Manhattan,-74.002266,40.733719,0
Manhattan,-73.956223,40.775314,Manhattan,-73.95208,40.781143,0
Manhattan,-73.999214,40.721539,Manhattan,-74.001198,40.741535,0
Manhattan,-73.989197,40.777229,Manhattan,-73.975891,40.791218,0
Manhattan,-73.975258,40.79055,Manhattan,-73.946968,40.774151,0
Manhattan,-73.991531,40.749557,Manhattan,-73.993683,40.724503,0
Manhattan,-73.975929,40.765419,Manhattan,-73.984894,40.773987,0
Manhattan,-73.98069,40.721642,Manhattan,-74.007912,40.751469,0
Manhattan,-73.973251,40.763924,Brooklyn,-74.007385,40.652531,0
Manhattan,-73.955048,40.769405,Manhattan,-73.970284,40.76862,0
Manhattan,-74.000351,40.747952,Manhattan,-73.952934,40.803486,0
Manhattan,-73.997627,40.736168,Manhattan,-73.994537,40.740494,0
Manhattan,-73.973923,40.764256,Manhattan,-73.986336,40.755661,0
Manhattan,-73.988106,40.762371,Manhattan,-73.997414,40.763123,0
Manhattan,-73.954536,40.820896,Manhattan,-74.004639,40.742077,0
Brooklyn,-73.974586,40.680241,Brooklyn,-73.992149,40.7019,0
Manhattan,-73.97686,40.787716,Manhattan,-73.971252,40.795254,0
Manhattan,-73.98333,40.756535,Manhattan,-73.98336,40.756535,0
Queens,-73.789818,40.646793,Brooklyn,-73.947861,40.71822,0
Manhattan,-73.953102,40.772411,Manhattan,-73.98027,40.782055,0
Manhattan,-73.97628,40.775955,Manhattan,-73.978767,40.766617,0
Manhattan,-73.985435,40.774845,Manhattan,-73.969826,40.794765,0
Manhattan,-74.01004,40.706173,Brooklyn,-73.953026,40.710846,0
Manhattan,-73.967285,40.756466,Manhattan,-73.980537,40.780483,0
Manhattan,-74.006531,40.733044,Manhattan,-74.013313,40.715366,0
Queens,-73.9319,40.764992,Manhattan,-73.953621,40.771076,0
Manhattan,-73.967812,40.757053,Manhattan,-73.99057,40.750923,0
Manhattan,-73.999664,40.714592,Manhattan,-73.990135,40.714409,0
Manhattan,-73.969849,40.794842,Queens,-73.870293,40.773026,0
Bronx,-73.921776,40.820271,Manhattan,-73.984055,40.770226,0
Manhattan,-73.998894,40.739246,Manhattan,-74.008369,40.749542,0
Brooklyn,-73.958595,40.71701,Manhattan,-73.989006,40.741272,0
Manhattan,-73.999527,40.711906,Queens,-73.782837,40.644001,0
Brooklyn,-73.984116,40.668133,Manhattan,-73.9879,40.769806,0
Manhattan,-73.975616,40.752403,Manhattan,-73.981377,40.76334,0
Manhattan,-73.982651,40.75552,Manhattan,-73.978851,40.745106,0
Manhattan,-73.985657,40.723164,Manhattan,-73.980659,40.742653,0
Manhattan,-73.965698,40.795296,Manhattan,-73.98175,40.773266,0
Manhattan,-74.011024,40.710884,Manhattan,-73.983421,40.734631,0
Manhattan,-74.004631,40.722576,Queens,-73.872559,40.774471,0
Manhattan,-73.982895,40.766514,Manhattan,-73.995628,40.749821,0
Manhattan,-73.976173,40.781113,Manhattan,-73.981468,40.76527,0
Manhattan,-73.990227,40.774014,Manhattan,-73.981087,40.750721,0
Queens,-73.870804,40.773792,Queens,-73.889374,40.747101,0
Manhattan,-73.959686,40.801193,Manhattan,-73.985886,40.758942,0
Brooklyn,-73.994637,40.69791,Manhattan,-74.001419,40.72282,0
Manhattan,-73.955559,40.779598,Manhattan,-73.960922,40.76807,0
Manhattan,-73.979263,40.735771,Manhattan,-73.970001,40.747723,0
Manhattan,-73.978653,40.783184,Queens,-73.87072,40.773911,0
Manhattan,-73.956612,40.778343,Manhattan,-73.974388,40.752258,0
Manhattan,-73.978561,40.783031,Manhattan,-73.951569,40.787907,0
Manhattan,-73.959183,40.783318,Manhattan,-73.967674,40.756371,0
Queens,-73.869637,40.772663,Brooklyn,-73.940887,40.720421,0
Manhattan,-73.994469,40.732323,Manhattan,-73.977081,40.743076,0
Manhattan,-73.995979,40.732136,Manhattan,-74.016685,40.704704,0
Manhattan,-73.973656,40.749321,Manhattan,-73.954613,40.765743,0
Manhattan,-74.000229,40.761738,Manhattan,-73.965141,40.800838,0
Manhattan,-74.001701,40.732388,Manhattan,-73.987297,40.736572,0
Manhattan,-73.985825,40.745049,Manhattan,-73.978836,40.741364,0
Manhattan,-73.961914,40.773903,Manhattan,-73.973129,40.780182,0
Manhattan,-73.972046,40.754116,Manhattan,-73.969658,40.756248,0
Manhattan,-73.955154,40.780136,Manhattan,-73.945236,40.774429,0
Manhattan,-74.008072,40.705357,Manhattan,-74.016167,40.710033,0
Manhattan,-73.94529,40.775307,Manhattan,-73.955971,40.771988,0
Queens,-73.8853,40.77309,Manhattan,-73.975861,40.754185,0
Manhattan,-73.983398,40.738777,Manhattan,-73.999748,40.746361,0
Manhattan,-74.007568,40.74091,Manhattan,-73.992271,40.751801,0
Queens,-73.788895,40.641232,Brooklyn,-73.978035,40.673801,0
Manhattan,-73.973946,40.787251,Manhattan,-73.959625,40.782703,0
Manhattan,-73.99044,40.771782,Manhattan,-73.978088,40.760399,0
Manhattan,-73.984848,40.748524,Manhattan,-73.974899,40.777523,0
Manhattan,-73.991714,40.754818,Manhattan,-73.977661,40.765743,0
Manhattan,-73.99221,40.751385,Manhattan,-73.961189,40.777611,0
Manhattan,-73.991508,40.746353,Queens,-73.86277,40.7672,0
Manhattan,-73.974564,40.765076,Manhattan,-73.993904,40.746368,0
Manhattan,-74.007668,40.740829,Manhattan,-74.003838,40.756516,0
Manhattan,-73.958778,40.815121,Manhattan,-73.989197,40.758492,0
Manhattan,-74.008163,40.7379,Manhattan,-74.007935,40.71714,0
Manhattan,-73.951126,40.770699,Manhattan,-73.98542,40.739944,0
Manhattan,-74.002586,40.733772,Manhattan,-73.995041,40.749874,0
Manhattan,-73.955162,40.780201,Manhattan,-73.994614,40.740486,0
Manhattan,-73.985367,40.762493,Manhattan,-74.000999,40.757374,0
Manhattan,-73.96019,40.81311,Manhattan,-73.991516,40.749668,0
Manhattan,-73.981178,40.74168,Manhattan,-73.99424,40.766617,0
Manhattan,-73.988274,40.727779,Manhattan,-73.993546,40.751507,0
Manhattan,-74.011406,40.708111,Brooklyn,-73.980759,40.676506,0
Manhattan,-73.973663,40.763367,Manhattan,-73.976189,40.75975,0
Manhattan,-73.998924,40.739502,Manhattan,-74.005348,40.728565,0
Manhattan,-73.983231,40.730721,Manhattan,-73.995934,40.733002,0
Brooklyn,-73.958344,40.713303,Manhattan,-73.983383,40.717125,0
Manhattan,-73.977791,40.745598,Manhattan,-73.988647,40.761719,0
Manhattan,-73.98848,40.723011,Manhattan,-73.977203,40.745354,0
Manhattan,-74.003021,40.733284,Brooklyn,-73.963165,40.644783,0
Manhattan,-73.987762,40.728489,Brooklyn,-73.994431,40.660385,0
Manhattan,-74.005363,40.739902,Manhattan,-73.982536,40.718067,0
Manhattan,-73.993729,40.727219,Manhattan,-73.993256,40.722439,0
Manhattan,-73.991096,40.739403,Manhattan,-73.975044,40.758446,0
Manhattan,-73.990662,40.718338,Brooklyn,-73.978546,40.670578,0
Manhattan,-73.980919,40.754463,Manhattan,-74.002884,40.739948,0
Manhattan,-73.96566,40.754452,Queens,-73.861511,40.768147,0
Manhattan,-73.996315,40.760845,Manhattan,-73.959557,40.773571,0
Manhattan,-73.995132,40.733967,Manhattan,-74.000092,40.737904,0
Manhattan,-73.96315,40.766647,Manhattan,-73.989784,40.740791,0
Manhattan,-73.971741,40.787193,Manhattan,-73.999107,40.759624,0
Manhattan,-73.960121,40.813324,Manhattan,-74.012154,40.701992,0
Manhattan,-73.954178,40.787453,Manhattan,-73.952927,40.783478,0
Manhattan,-74.009094,40.716908,Manhattan,-73.984207,40.725071,0
Manhattan,-73.969398,40.75721,Queens,-73.915512,40.766315,0
Manhattan,-73.997475,40.721046,Manhattan,-73.997406,40.721218,0
Manhattan,-73.98262,40.739513,Manhattan,-73.951233,40.782509,0
Manhattan,-73.971786,40.762962,Manhattan,-73.988174,40.769611,0
Manhattan,-73.99752,40.720821,Manhattan,-73.999405,40.733761,0
Manhattan,-74.010658,40.711231,Queens,-73.906723,40.753445,0
Manhattan,-73.991837,40.726315,Queens,-73.731598,40.747349,0
Manhattan,-73.990662,40.724525,Manhattan,-73.980331,40.765755,0
Manhattan,-73.990875,40.756012,Manhattan,-73.988144,40.755112,0
Manhattan,-74.006454,40.739159,Manhattan,-73.956123,40.77597,0
Manhattan,-73.97139,40.751137,Manhattan,-73.998581,40.722973,0
Manhattan,-73.997536,40.721035,Manhattan,-73.9533,40.788418,0
Manhattan,-74.00679,40.729847,Manhattan,-73.976204,40.751072,0
Manhattan,-73.985016,40.736305,Manhattan,-73.997009,40.760296,0
Manhattan,-73.974762,40.75724,Manhattan,-73.971252,40.762287,0
Manhattan,-73.980843,40.741997,Manhattan,-73.966484,40.767544,0
Manhattan,-73.948647,40.782391,Manhattan,-73.98819,40.757206,0
Manhattan,-74.007454,40.732964,Manhattan,-73.992722,40.723598,0
Manhattan,-73.995377,40.749722,Manhattan,-73.989784,40.72327,0
Manhattan,-73.971825,40.75285,Manhattan,-74.015411,40.707901,0
Manhattan,-73.947792,40.77523,Manhattan,-73.975845,40.753876,0
Manhattan,-73.977715,40.764252,Queens,-73.787018,40.646942,0
Brooklyn,-73.990135,40.689632,Manhattan,-73.992676,40.723961,0
Manhattan,-73.994064,40.751251,Manhattan,-73.978714,40.752563,0
Queens,-73.781845,40.64473,Manhattan,-73.964867,40.807552,0
Manhattan,-73.954842,40.789051,Manhattan,-73.95755,40.769611,0
Manhattan,-73.981628,40.768066,Manhattan,-73.992538,40.758732,0
Manhattan,-73.971214,40.764355,Manhattan,-73.986305,40.751858,0
Manhattan,-73.95887,40.783619,Manhattan,-73.977524,40.779202,0
Manhattan,-73.99836,40.720154,Manhattan,-74.012962,40.717388,0
Manhattan,-73.948349,40.782551,Manhattan,-73.990005,40.752251,0
Manhattan,-73.985115,40.759136,Manhattan,-73.99099,40.750767,0
Manhattan,-73.987801,40.748306,Manhattan,-73.99884,40.732021,0
Manhattan,-73.997284,40.761681,Manhattan,-74.002647,40.741459,0
Manhattan,-73.987137,40.744614,Manhattan,-73.990608,40.757767,0
Manhattan,-73.997795,40.724152,Brooklyn,-73.981323,40.659233,0
Bronx,-73.850418,40.83717,Bronx,-73.850418,40.83717,0
Manhattan,-73.982773,40.723309,Brooklyn,-73.964066,40.718117,0
Manhattan,-73.984497,40.718933,Manhattan,-73.958328,40.810661,0
Manhattan,-73.983139,40.730633,Manhattan,-73.993004,40.752857,0
Manhattan,-73.995773,40.726654,Manhattan,-73.969894,40.768631,0
Manhattan,-74.003815,40.742573,Manhattan,-73.972977,40.756351,0
Manhattan,-73.993118,40.736816,Manhattan,-73.977264,40.764256,0
Queens,-73.928932,40.768562,Manhattan,-73.979965,40.752201,0
Manhattan,-73.98658,40.759609,Manhattan,-73.997955,40.740883,0
Manhattan,-73.991302,40.730019,Manhattan,-73.980576,40.765079,0
Manhattan,-74.002136,40.719273,Manhattan,-74.003723,40.717403,0
Manhattan,-74.008163,40.72242,Manhattan,-73.982849,40.748283,0
Manhattan,-73.99501,40.743767,Manhattan,-73.99501,40.743767,0
Queens,-73.874474,40.77412,Brooklyn,-73.882362,40.68232,0
Manhattan,-73.976402,40.751938,Manhattan,-73.99395,40.752552,0
Manhattan,-73.99614,40.753777,Manhattan,-74.005325,40.728695,0
Manhattan,-74.001884,40.737881,Manhattan,-73.996094,40.738396,0
Manhattan,-74.00119,40.741497,Manhattan,-74.007568,40.716366,0
Manhattan,-73.99279,40.75552,Manhattan,-73.976578,40.785492,0
Manhattan,-73.982971,40.763271,Manhattan,-73.998283,40.76099,0
Manhattan,-73.974274,40.783638,Manhattan,-73.952843,40.783279,0
Manhattan,-73.979164,40.785076,Manhattan,-73.975822,40.786633,0
Manhattan,-73.968697,40.747532,Manhattan,-73.968697,40.747532,0
Manhattan,-74.001022,40.742397,Manhattan,-73.998749,40.744946,0
Manhattan,-73.974724,40.761711,Manhattan,-73.974724,40.761711,0
Manhattan,-73.990265,40.724941,Manhattan,-73.988571,40.731335,0
Manhattan,-73.967957,40.765129,Manhattan,-73.972328,40.74992,0
Manhattan,-73.987495,40.734306,Manhattan,-73.999062,40.74073,0
Manhattan,-73.993874,40.735592,Manhattan,-73.99794,40.713917,0
Manhattan,-73.988091,40.718601,Brooklyn,-73.959206,40.578041,0
Manhattan,-74.002373,40.734436,Manhattan,-73.981071,40.734066,0
Brooklyn,-74.003159,40.679302,Manhattan,-73.985886,40.74332,0
Manhattan,-73.992401,40.723927,Manhattan,-73.961052,40.760826,0
Manhattan,-74.002853,40.73365,Manhattan,-74.015533,40.707966,0
Manhattan,-74.003319,40.740101,Manhattan,-73.942604,40.84634,0
Manhattan,-73.958565,40.768642,Manhattan,-73.971184,40.751221,0
Manhattan,-74.002319,40.739738,Manhattan,-73.97847,40.745033,0
Manhattan,-73.95005,40.78009,Manhattan,-73.979164,40.746952,0
Manhattan,-73.978249,40.741692,Manhattan,-73.97036,40.756359,0
Manhattan,-73.989693,40.720394,Manhattan,-74.002319,40.719795,0
Brooklyn,-73.958214,40.717365,Brooklyn,-73.957504,40.729454,0
Manhattan,-73.983635,40.752926,Manhattan,-74.001083,40.729221,0
Manhattan,-73.961243,40.766796,Manhattan,-73.985764,40.757969,0
Manhattan,-73.972832,40.780617,Manhattan,-73.992668,40.758331,0
Manhattan,-73.986359,40.730415,Manhattan,-74.008888,40.72438,0
Manhattan,-73.985901,40.76218,Manhattan,-73.995888,40.753368,0
Manhattan,-73.981438,40.728909,Manhattan,-73.985794,40.752636,0
Manhattan,-73.961731,40.766907,Manhattan,-73.990204,40.761883,0
Manhattan,-74.015472,40.709305,Manhattan,-73.988914,40.726864,0
Manhattan,-73.98513,40.758801,Manhattan,-74.003433,40.731876,0
Manhattan,-73.976082,40.775856,Manhattan,-73.961769,40.797947,0
Manhattan,-73.983299,40.767952,Manhattan,-73.980568,40.774185,0
Manhattan,-73.95005,40.784233,Queens,-73.870537,40.772404,0
Manhattan,-73.988785,40.748489,Manhattan,-73.975838,40.763504,0
Manhattan,-74.001999,40.746872,Manhattan,-73.998993,40.723171,0
Manhattan,-73.968239,40.764755,Manhattan,-73.976112,40.758961,0
Brooklyn,-73.996483,40.693756,Brooklyn,-73.993881,40.699333,0
Queens,-73.924057,40.743965,Manhattan,-73.989693,40.756809,0
Manhattan,-73.960823,40.796974,Manhattan,-73.952209,40.786488,0
Manhattan,-74.004906,40.709686,Manhattan,-74.010223,40.719696,0
Manhattan,-73.972931,40.755428,Manhattan,-73.975624,40.75996,0
Manhattan,-73.974297,40.756382,Manhattan,-73.965721,40.805344,0
Brooklyn,-73.992615,40.683624,Brooklyn,-73.991379,40.68539,0
Manhattan,-73.948891,40.782238,Manhattan,-73.960854,40.765236,0
Manhattan,-73.981819,40.76889,Manhattan,-73.970604,40.760242,0
Manhattan,-73.997269,40.722008,Manhattan,-73.98407,40.774807,0
Manhattan,-73.985558,40.749992,Manhattan,-73.997139,40.753963,0
Manhattan,-73.988152,40.734016,Manhattan,-73.982117,40.732029,0
Manhattan,-73.955994,40.775848,Manhattan,-73.947495,40.785236,0
Manhattan,-73.998856,40.745415,Queens,-73.871437,40.774288,0
Manhattan,-73.991394,40.717373,Brooklyn,-73.952721,40.669941,0
Manhattan,-74.007172,40.743526,Manhattan,-73.992912,40.742516,0
Queens,-73.923874,40.752621,Manhattan,-73.947792,40.764271,0
Manhattan,-73.993942,40.720596,Brooklyn,-73.962372,40.679893,0
Manhattan,-73.98838,40.727589,Manhattan,-73.99015,40.734596,0
Manhattan,-73.997498,40.756817,Manhattan,-74.009987,40.721718,0
Manhattan,-73.99379,40.767159,Manhattan,-73.989937,40.751823,0
Manhattan,-73.948662,40.773781,Manhattan,-73.972214,40.76564,0
Manhattan,-74.00174,40.730423,Manhattan,-73.982094,40.771481,0
Manhattan,-73.980789,40.76503,Manhattan,-73.985489,40.758717,0
Manhattan,-73.954643,40.764221,Manhattan,-73.948769,40.775616,0
Manhattan,-73.969994,40.759735,Manhattan,-73.969994,40.759735,0
Manhattan,-73.952995,40.76807,Manhattan,-74.000137,40.762562,0
Manhattan,-73.995613,40.733631,Manhattan,-73.99511,40.749947,0
Manhattan,-73.978828,40.782642,Manhattan,-73.975189,40.79026,0
Manhattan,-73.956429,40.781097,Manhattan,-73.992752,40.749447,0
Queens,-73.86293,40.76881,Manhattan,-73.97657,40.752178,0
Manhattan,-73.961304,40.78056,Manhattan,-73.976944,40.759258,0
Manhattan,-73.963203,40.761833,Manhattan,-73.978386,40.75724,0
Manhattan,-73.990585,40.771324,Manhattan,-73.994675,40.7505,0
Manhattan,-73.943024,40.785931,Manhattan,-73.951118,40.785992,0
Manhattan,-73.992615,40.756927,Manhattan,-73.989891,40.757126,0
Manhattan,-73.974304,40.793354,Manhattan,-73.954918,40.786129,0
Manhattan,-73.991364,40.726059,Manhattan,-73.999725,40.726707,0
Manhattan,-73.99501,40.745216,Manhattan,-73.998268,40.740574,0
Manhattan,-73.978722,40.729782,Manhattan,-73.991623,40.726463,0
Manhattan,-73.956024,40.772221,Manhattan,-73.962769,40.763401,0
Manhattan,-73.951256,40.770332,Manhattan,-73.990845,40.719521,0
Manhattan,-73.982101,40.737598,Manhattan,-73.995674,40.732594,0
Manhattan,-73.989777,40.757126,Manhattan,-73.97493,40.790951,0
Manhattan,-73.989128,40.773548,Manhattan,-73.957512,40.779469,0
Queens,-73.870979,40.773735,Manhattan,-73.935318,40.857452,0
Manhattan,-73.971329,40.795849,Manhattan,-73.976479,40.790943,0
Queens,-73.839478,40.743057,Manhattan,-73.983391,40.757603,0
Manhattan,-73.955147,40.785923,Manhattan,-73.957298,40.776836,0
Manhattan,-73.997604,40.741585,Manhattan,-73.999413,40.726223,0
Manhattan,-73.981842,40.77821,Manhattan,-73.967598,40.766232,0
Manhattan,-73.980324,40.765186,Manhattan,-73.990753,40.751053,0
Manhattan,-73.994591,40.749596,Manhattan,-73.997566,40.722912,0
Manhattan,-73.956024,40.77206,Manhattan,-74.005638,40.74522,0
Manhattan,-73.978554,40.788235,Manhattan,-73.982231,40.77533,0
Manhattan,-73.960831,40.772484,Manhattan,-73.967392,40.763859,0
Manhattan,-73.98954,40.747276,Brooklyn,-73.94104,40.700359,0
Manhattan,-73.966522,40.756767,Queens,-73.919861,40.756207,0
Queens,-73.918983,40.767078,Queens,-73.932175,40.759644,0
Brooklyn,-74.025421,40.637089,Brooklyn,-74.022118,40.618881,0
Manhattan,-73.983467,40.72612,Brooklyn,-73.981628,40.679661,0
Manhattan,-73.97551,40.754578,Manhattan,-73.978378,40.772991,0
Manhattan,-74.001144,40.731861,Queens,-73.900459,40.754669,0
Manhattan,-73.951294,40.77866,Manhattan,-73.943169,40.79361,0
Manhattan,-74.007706,40.740982,Manhattan,-73.991554,40.723747,0
Manhattan,-73.976479,40.785717,Manhattan,-73.974594,40.793373,0
Manhattan,-73.989075,40.758396,Manhattan,-73.961739,40.768543,0
Manhattan,-73.98204,40.757427,Manhattan,-73.942329,40.795597,0
Manhattan,-73.996353,40.760101,Manhattan,-73.952545,40.774807,0
Manhattan,-74.002777,40.730831,Manhattan,-73.996941,40.738354,0
Manhattan,-74.007561,40.725182,Manhattan,-73.979362,40.781746,0
Manhattan,-73.988144,40.718643,Manhattan,-73.964516,40.792561,0
Manhattan,-74.008911,40.718636,Queens,-73.920624,40.766468,0
Manhattan,-73.987251,40.738873,Brooklyn,-73.982094,40.656525,0
Manhattan,-73.996933,40.720524,Manhattan,-74.002197,40.739632,0
Manhattan,-73.997505,40.720745,Brooklyn,-74.01255,40.646503,0
Manhattan,-73.977455,40.784309,Queens,-73.905457,40.772427,0
Manhattan,-74.007317,40.742741,Manhattan,-74.014458,40.717113,0
Manhattan,-73.971512,40.762794,Manhattan,-73.997414,40.721436,0
Manhattan,-73.990318,40.760811,Manhattan,-74.005646,40.722042,0
Manhattan,-73.987373,40.744808,Manhattan,-73.987373,40.744808,0
Manhattan,-73.991867,40.738403,Manhattan,-73.988327,40.755241,0
Manhattan,-73.971695,40.766232,Brooklyn,-73.982307,40.658169,0
Manhattan,-73.98394,40.737827,Brooklyn,-73.944298,40.71423,0
Manhattan,-73.976349,40.765636,Queens,-73.787804,40.647404,0
Manhattan,-73.996529,40.732391,Manhattan,-74.008263,40.745811,0
Manhattan,-73.966423,40.764675,Manhattan,-73.949371,40.777061,0
Manhattan,-73.951469,40.780907,Manhattan,-73.998459,40.723553,0
Manhattan,-73.952965,40.809162,Manhattan,-73.956841,40.785034,0
Manhattan,-73.988419,40.761757,Manhattan,-73.983147,40.767136,0
Manhattan,-73.977272,40.75341,Manhattan,-73.960289,40.77021,0
Manhattan,-73.977051,40.753567,Manhattan,-73.987595,40.755737,0
Queens,-73.919418,40.743374,Manhattan,-73.986145,40.730736,0
Manhattan,-73.970474,40.799408,Manhattan,-73.987122,40.762821,0
Manhattan,-73.969254,40.753925,Manhattan,-73.977051,40.743378,0
Manhattan,-73.965172,40.757938,Manhattan,-73.986511,40.739677,0
Manhattan,-73.993515,40.747421,Manhattan,-73.983498,40.75573,0
Manhattan,-73.998253,40.757675,Manhattan,-73.99823,40.757713,0
Manhattan,-73.976776,40.790562,Manhattan,-73.982544,40.782494,0
Manhattan,-73.981003,40.762577,Manhattan,-73.971169,40.759769,0
Manhattan,-73.968323,40.762203,Manhattan,-73.990265,40.757084,0
Manhattan,-73.95594,40.779816,Manhattan,-73.988091,40.743786,0
Manhattan,-73.993874,40.745831,Manhattan,-73.986374,40.740551,0
Manhattan,-73.975967,40.744736,Manhattan,-73.99234,40.742977,0
Manhattan,-73.981339,40.741306,Manhattan,-73.978783,40.743713,0
Manhattan,-73.992836,40.771599,Manhattan,-74.006271,40.749966,0
Manhattan,-73.957596,40.770756,Manhattan,-73.981842,40.771217,0
Manhattan,-73.956505,40.768021,Manhattan,-73.960785,40.760845,0
Manhattan,-73.94516,40.77599,Manhattan,-73.954155,40.784382,0
Manhattan,-73.986839,40.76123,Manhattan,-73.949539,40.777832,0
Manhattan,-73.987617,40.722569,Brooklyn,-73.987938,40.671432,0
Manhattan,-73.983757,40.741043,Manhattan,-73.979088,40.749065,0
Manhattan,-73.964264,40.763435,Manhattan,-73.985451,40.775455,0
Manhattan,-73.968056,40.765491,Manhattan,-73.958115,40.789852,0
Manhattan,-73.974556,40.751354,Queens,-73.873306,40.751537,0
Manhattan,-73.991112,40.717476,Manhattan,-73.988091,40.729542,0
Manhattan,-74.001495,40.75135,Manhattan,-73.940208,40.794777,0
Brooklyn,-73.986748,40.703083,Brooklyn,-73.95945,40.690662,0
Manhattan,-74.000244,40.737827,Manhattan,-73.999016,40.728153,0
Manhattan,-73.993172,40.722755,Brooklyn,-73.968391,40.639442,0
Manhattan,-73.995003,40.739777,Manhattan,-73.942955,40.789986,0
Manhattan,-73.987122,40.764317,Manhattan,-73.945679,40.790089,0
Manhattan,-73.990768,40.761028,Brooklyn,-73.942657,40.714413,0
Brooklyn,-73.954788,40.732941,Manhattan,-73.969177,40.785263,0
Manhattan,-73.989952,40.733002,Manhattan,-73.998566,40.739014,0
Manhattan,-74.00528,40.740311,Manhattan,-73.973343,40.748657,0
Manhattan,-74.001633,40.740887,Manhattan,-73.984947,40.724331,0
Manhattan,-74.00399,40.731277,Manhattan,-73.996704,40.737694,0
Manhattan,-73.994011,40.761681,Manhattan,-73.983673,40.726917,0
Manhattan,-73.991325,40.760303,Manhattan,-74.005714,40.736977,0
Manhattan,-73.998123,40.740612,Manhattan,-73.971741,40.762058,0
Manhattan,-73.99353,40.721497,Manhattan,-73.997833,40.735909,0
Manhattan,-74.00383,40.726013,Manhattan,-73.983902,40.741695,0
Manhattan,-73.992287,40.73455,Manhattan,-73.989883,40.749737,0
Manhattan,-73.992882,40.741352,Manhattan,-73.985916,40.71936,0
Manhattan,-73.988243,40.724049,Manhattan,-73.980408,40.742733,0
Manhattan,-74.001518,40.727879,Manhattan,-73.991066,40.723671,0
Manhattan,-74.002411,40.733631,Manhattan,-73.938774,40.849606,0
Manhattan,-73.996437,40.725384,Manhattan,-73.985443,40.741177,0
Brooklyn,-73.94709,40.706989,Brooklyn,-73.951897,40.725582,0
Manhattan,-73.955055,40.779251,Queens,-73.782959,40.644009,0
Manhattan,-73.991493,40.759689,Manhattan,-73.993057,40.742184,0
Manhattan,-73.9589,40.777885,Manhattan,-73.960892,40.811844,0
Manhattan,-73.972168,40.745358,Manhattan,-73.957535,40.765656,0
Manhattan,-73.967773,40.787476,Manhattan,-73.958199,40.775822,0
Manhattan,-73.954521,40.780804,Manhattan,-73.955658,40.763973,0
Manhattan,-74.001488,40.737164,Manhattan,-73.980553,40.753212,0
Manhattan,-73.948036,40.801437,Manhattan,-73.977264,40.759026,0
Manhattan,-73.955872,40.772991,Manhattan,-73.990662,40.748379,0
Manhattan,-73.990356,40.741901,Manhattan,-73.988579,40.748653,0
Manhattan,-73.977036,40.780247,Manhattan,-73.967705,40.759155,0
Manhattan,-73.991791,40.726048,Brooklyn,-73.952423,40.718922,0
Manhattan,-73.988579,40.718761,Manhattan,-73.996651,40.715199,0
Manhattan,-73.956718,40.768162,Manhattan,-73.951286,40.770077,0
Manhattan,-73.98484,40.741985,Manhattan,-74.003365,40.745712,0
Brooklyn,-73.98774,40.702492,Manhattan,-73.97673,40.785255,0
Manhattan,-73.976738,40.775223,Manhattan,-73.982567,40.775173,0
Queens,-73.926247,40.744251,Manhattan,-73.97242,40.758121,0
Queens,-73.8964,40.746845,Queens,-73.8964,40.746845,0
Manhattan,-73.951935,40.810463,Queens,-73.861786,40.768372,0
Manhattan,-73.999809,40.743656,Manhattan,-73.983643,40.744606,0
Queens,-73.898705,40.746117,Manhattan,-73.953583,40.779984,0
Manhattan,-73.991333,40.755672,Manhattan,-73.986954,40.767029,0
Manhattan,-73.973839,40.78437,Manhattan,-73.969849,40.784554,0
Manhattan,-74.008453,40.720116,Manhattan,-74.000305,40.728882,0
Manhattan,-73.987457,40.750526,Manhattan,-74.011169,40.701756,0
Manhattan,-73.957771,40.773094,Manhattan,-73.990799,40.771313,0
Manhattan,-73.992882,40.723278,Manhattan,-73.984489,40.728783,0
Manhattan,-73.970901,40.788376,Manhattan,-73.999451,40.74818,0
Manhattan,-74.008095,40.707661,Brooklyn,-73.963219,40.720322,0
Brooklyn,-73.991959,40.684879,Brooklyn,-73.983467,40.681568,0
Manhattan,-73.982086,40.765156,Manhattan,-73.989212,40.752544,0
Manhattan,-73.993607,40.732807,Manhattan,-73.985001,40.727566,0
Manhattan,-73.978752,40.740597,Manhattan,-74.009285,40.705296,0
Manhattan,-73.938858,40.805027,Manhattan,-73.966209,40.799767,0
Manhattan,-73.945564,40.77795,Manhattan,-73.961189,40.780777,0
Queens,-73.783615,40.648685,Queens,-73.741379,40.736977,0
Manhattan,-73.995445,40.752487,Manhattan,-74.002045,40.724815,0
Manhattan,-73.978958,40.736149,Manhattan,-74.005188,40.741741,0
